date,SRV,poolval,CapRealBTC
2021-02-15,13562.07,7125866.49,27974.56
2021-02-16,13525.92,7073395.07,28377.48
2021-02-17,13820.79,6966762.43,28745.26
2021-02-18,14175.79,6947029.26,29009.15
2021-02-19,14786.69,6956698.01,29133.25
2021-02-20,15045.36,7106898.77,29409.97
2021-02-21,15265.97,7176367.39,29788.82
2021-02-22,15632.4,7191917.99,30112.63
2021-02-23,15996.09,7221012.84,30342.73
2021-02-24,16189.03,7259330.05,30590.63
2021-02-25,16472.72,7287222.37,30937.45
2021-02-26,16562.19,7282619.82,30933.22
2021-02-27,16814.55,7255547.96,31286.93
2021-02-28,17086.75,7266113.18,31512.35
2021-03-01,17353.47,7281267.21,31750.97
2021-03-02,17490.82,7308652.67,31932.24
2021-03-03,17605.11,7309648.34,32272.84
2021-03-04,17755.98,7286942.06,32548.66
2021-03-05,17817.48,7254564.59,32745.95
2021-03-06,17920.36,7252789.27,32999.83
2021-03-07,17933.26,7198479.55,33152.17
2021-03-08,18155.54,7153021.74,33262.43
2021-03-09,18406.09,7123662.4,33480.47
2021-03-10,18825.65,7181852.04,33692.53
2021-03-11,19083.07,7245588.05,33888.08
2021-03-12,19225.73,7293162.99,34057.37
2021-03-13,19552.13,7329666.15,34177.94
2021-03-14,19858.1,7360403.7,34369.92
2021-03-15,19929.16,7440468.11,34506.83
2021-03-16,19971.9,7443824.65,34601.1
2021-03-17,20017.88,7420889.76,34584.67
2021-03-18,20012.29,7403196.5,34672.7
2021-03-19,20019.5,7379705.94,34699.49
2021-03-20,20055.45,7357015.01,34828.84
2021-03-21,20053.36,7336221.34,34939.13
2021-03-22,20103.22,7307766.95,34982.31
2021-03-23,20133.83,7286592.92,35057.97
2021-03-24,20309.6,7278705.78,35105.43
2021-03-25,20319.14,7286614.89,35146.2
2021-03-26,20537.6,7301013.86,35235.97
2021-03-27,20548.17,7328501.99,35378.07
2021-03-28,20584.08,7332667.58,35509.59
2021-03-29,20796.65,7315030.78,35631.65
2021-03-30,20895.34,7327290.11,35811.9
2021-03-31,21035.83,7344845.68,35911.86
2021-04-01,21239.67,7357118.59,36053.91
2021-04-02,21363.51,7384188.32,36181.64
2021-04-03,21448.73,7397812.56,36298.01
2021-04-04,21419.09,7394487.75,36460.36
2021-04-05,21557.5,7362874.69,36678.92
2021-04-06,21428.91,7344828.36,36831.83
2021-04-07,21499.84,7304079.72,37015.6
2021-04-08,21346.2,7264008.34,37169.88
2021-04-09,21628.79,7200211.52,37321.45
2021-04-10,22203.4,7168691.55,37428.01
2021-04-11,22618.13,7310382.64,37582.78
2021-04-12,22817.48,7422623.78,37648.96
2021-04-13,22938.42,7461975.84,37734.42
2021-04-14,22830.31,7491705.93,37886.16
2021-04-15,22751.73,7460121.21,38000.69
2021-04-16,22732.57,7401412.51,38612.9
2021-04-17,22650.26,7345478.33,38873.9
2021-04-18,22604.02,7258628.25,39292.31
2021-04-19,23505.11,7164550.26,39625.87
2021-04-20,24313.42,7144294.2,39809.33
2021-04-21,24609.03,7404407.19,40024.34
2021-04-22,24707.48,7503945.69,40186.22
2021-04-23,24804.23,7468142.95,40294.14
2021-04-24,24973.75,7474031.43,40472.04
2021-04-25,25162.17,7468202.68,40720.06
2021-04-26,25330.93,7471019.12,40916.67
2021-04-27,25319.87,7473940.1,41147.54
2021-04-28,25495.29,7444786.8,41280.54
2021-04-29,25576.13,7426137.4,41545.94
2021-04-30,25764.02,7419712.22,41481.66
2021-05-01,25896.76,7417796.87,41597.48
2021-05-02,25905.87,7438709.61,41697.54
2021-05-03,26097.43,7420679.37,41748.01
2021-05-04,26131.26,7443367.28,41812.81
2021-05-05,26206.84,7456507.82,41811.75
2021-05-06,26389.91,7443154.84,41855.47
2021-05-07,26388.56,7488365.1,41925.34
2021-05-08,26330.2,7491382.19,42000.61
2021-05-09,26527.78,7447720.4,42243.79
2021-05-10,26593.61,7467208.53,42369.6
2021-05-11,26693.5,7468274.53,42591.5
2021-05-12,27178.78,7439655.09,42851.91
2021-05-13,27274.81,7474498.2,43035.06
2021-05-14,27475.58,7513439.2,43277.67
2021-05-15,27609.06,7518226.67,43448.31
2021-05-16,27669.08,7522855.9,43581.71
2021-05-17,27718.34,7514265.88,43679.86
2021-05-18,28103.04,7489452.87,44108.09
2021-05-19,28129.86,7510568.3,43671.58
2021-05-20,28244.87,7545229.91,43730.23
2021-05-21,28104.61,7554251.78,43668.77
2021-05-22,27778.39,7554700.24,43528.06
2021-05-23,27591.42,7473198.04,43167.93
2021-05-24,27547.11,7443126.33,43296.56
2021-05-25,27902.2,7431875.2,43815.05
2021-05-26,28192.16,7493477.35,43924.25
2021-05-27,28248.58,7576359.25,44170.65
2021-05-28,28581.77,7576978.52,44522.7
2021-05-29,28695.44,7599992.16,44617.98
2021-05-30,28563.99,7613064.65,45047.26
2021-05-31,29035.25,7542229.0,45543.59
2021-06-01,29181.02,7557382.21,45775.08
2021-06-02,29423.49,7573710.55,46154.49
2021-06-03,29408.41,7580596.45,46228.52
2021-06-04,29253.09,7559074.17,46214.68
2021-06-05,29259.91,7526186.52,46286.36
2021-06-06,29297.67,7479996.71,46498.49
2021-06-07,29295.44,7474336.88,46532.51
2021-06-08,29500.31,7449536.46,46555.36
2021-06-09,29704.73,7446440.93,46530.27
2021-06-10,29719.34,7495422.31,46376.03
2021-06-11,29591.76,7536978.6,46395.83
2021-06-12,29551.74,7484867.06,46393.35
2021-06-13,29502.41,7498576.82,46304.25
2021-06-14,29407.03,7485758.12,46124.75
2021-06-15,29289.65,7480242.2,46104.01
2021-06-16,29155.57,7468452.89,46012.23
2021-06-17,29083.82,7444037.72,45876.01
2021-06-18,29245.69,7426498.71,45621.08
2021-06-19,29579.46,7466303.17,45619.63
2021-06-20,29632.61,7558467.41,45630.28
2021-06-21,29294.09,7666853.07,45454.81
2021-06-22,28917.64,7606865.94,45280.35
2021-06-23,28640.33,7532911.68,45272.43
2021-06-24,28298.82,7460231.51,44991.63
2021-06-25,28238.32,7381376.65,45124.59
2021-06-26,29057.47,7348081.81,45266.34
2021-06-27,29393.74,7487198.79,45390.46
2021-06-28,29276.91,7706302.3,45622.56
2021-06-29,29176.46,7685919.66,45885.41
2021-06-30,29120.96,7634598.97,46076.69
2021-07-01,29056.84,7581878.26,46257.62
2021-07-02,29322.72,7546187.16,46469.0
2021-07-03,29987.36,7535517.18,46749.9
2021-07-04,29994.27,7677602.54,46687.31
2021-07-05,30440.06,7642165.24,46902.51
2021-07-06,30667.12,7708653.87,47039.48
2021-07-07,30776.08,7738444.57,47123.06
2021-07-08,30719.89,7763991.43,47003.7
2021-07-09,30397.63,7752784.3,47084.66
2021-07-10,30900.15,7676681.17,47257.12
2021-07-11,30988.21,7720671.65,47281.25
2021-07-12,30869.03,7757030.56,47298.11
2021-07-13,30749.83,7749040.25,47281.35
2021-07-14,30875.05,7723291.09,47058.3
2021-07-15,30860.4,7730272.3,46995.9
2021-07-16,30932.1,7769028.92,47004.07
2021-07-17,30889.19,7770097.86,47035.56
2021-07-18,30731.27,7803856.42,46992.38
2021-07-19,30592.48,7777329.66,46663.19
2021-07-20,30518.89,7761975.16,46579.81
2021-07-21,30540.17,7757259.95,46614.75
2021-07-22,30829.76,7765911.56,46706.31
2021-07-23,30800.3,7854531.3,46694.27
2021-07-24,30646.7,7868417.53,46842.19
2021-07-25,30600.88,7846453.43,46847.27
2021-07-26,30455.25,7825182.01,46663.2
2021-07-27,30163.37,7788611.42,46562.05
2021-07-28,29841.66,7733200.43,46511.45
2021-07-29,29469.56,7648279.45,46549.54
2021-07-30,29192.71,7553353.44,46592.71
2021-07-31,28811.32,7472836.11,46725.97
2021-08-01,28753.18,7387444.22,46804.08
2021-08-02,28497.84,7333631.8,46612.16
2021-08-03,28489.37,7294258.0,46442.02
2021-08-04,28468.45,7308475.63,46397.54
2021-08-05,28462.8,7335940.69,46324.26
2021-08-06,28250.37,7352867.83,46181.11
2021-08-07,27910.5,7347660.7,46023.71
2021-08-08,27881.88,7269527.12,46057.89
2021-08-09,28044.93,7249222.17,46018.06
2021-08-10,28260.22,7284929.41,46070.63
2021-08-11,28634.27,7354900.96,46018.04
2021-08-12,29101.36,7449234.43,46110.61
2021-08-13,29157.88,7610115.18,46217.79
2021-08-14,29160.2,7688440.53,46286.96
2021-08-15,29242.02,7648931.94,46388.46
2021-08-16,29038.16,7651430.99,46513.63
2021-08-17,28725.66,7604363.96,46512.54
2021-08-18,28435.22,7521300.23,46447.38
2021-08-19,28128.28,7435699.78,46398.16
2021-08-20,27886.03,7355079.44,46393.23
2021-08-21,27837.93,7286472.51,46476.08
2021-08-22,28878.3,7246443.88,46453.86
2021-08-23,30505.75,7392733.61,46403.48
2021-08-24,30896.69,7779158.32,46334.34
2021-08-25,30925.06,8083793.54,46425.37
2021-08-26,30983.56,8113065.29,46517.09
2021-08-27,30829.02,8114671.61,46504.21
2021-08-28,30450.42,8100158.0,46450.99
2021-08-29,30087.27,8013060.05,46518.3
2021-08-30,29756.04,7901184.41,46504.44
2021-08-31,29520.35,7805469.16,46597.33
2021-09-01,30394.23,7740179.01,46727.52
2021-09-02,30992.76,7827617.86,46694.87
2021-09-03,31064.7,8081829.14,46673.88
2021-09-04,31015.94,8104574.33,46567.28
2021-09-05,30974.44,8119111.33,46496.68
2021-09-06,30902.23,8115743.3,46378.61
2021-09-07,30779.36,8115080.3,46230.17
2021-09-08,30645.23,8114023.79,46103.44
2021-09-09,30549.3,8111543.87,45920.08
2021-09-10,30461.37,8109970.75,45806.35
2021-09-11,30309.41,8120479.46,45716.97
2021-09-12,30287.69,8113427.94,45590.74
2021-09-13,30167.71,8117369.82,45410.86
2021-09-14,30014.56,8132347.34,45315.45
2021-09-15,29954.96,8135805.42,45137.31
2021-09-16,29822.35,8154124.13,45028.9
2021-09-17,29709.69,8151593.15,44952.3
2021-09-18,29499.35,8149676.14,44765.22
2021-09-19,29315.49,8140711.88,44626.82
2021-09-20,29172.81,8124284.25,44436.1
2021-09-21,28971.95,8124187.21,44068.92
2021-09-22,28745.71,8120876.75,43887.27
2021-09-23,28570.5,8118132.29,43688.1
2021-09-24,28332.5,8115855.7,43512.9
2021-09-25,28161.01,8106003.53,43354.64
2021-09-26,28032.3,8092253.33,43186.89
2021-09-27,27871.77,8093100.0,42916.89
2021-09-28,27562.42,8107980.82,42529.33
2021-09-29,27371.42,8110462.07,42277.39
2021-09-30,27229.17,8117598.73,42101.08
2021-10-01,26958.43,8137328.75,41756.2
2021-10-02,26732.7,8138474.34,41574.7
2021-10-03,26573.49,8127610.79,41415.78
2021-10-04,26478.5,8130215.53,41305.22
2021-10-05,26195.63,8147132.35,41099.3
2021-10-06,26128.63,8086357.37,40817.07
2021-10-07,26013.06,8141042.94,40623.78
2021-10-08,25811.48,8194436.29,40439.67
2021-10-09,25622.94,8200148.43,40310.32
2021-10-10,25335.45,8186190.74,40211.19
2021-10-11,25211.48,8128335.94,39923.65
2021-10-12,25040.88,8126131.82,39696.61
2021-10-13,24757.16,8145957.61,39464.64
2021-10-14,24600.71,8145386.19,39213.31
2021-10-15,24392.33,8147050.02,38872.58
2021-10-16,24109.17,8170891.9,38557.33
2021-10-17,23884.06,8183055.15,38307.13
2021-10-18,23633.72,8184104.23,38049.48
2021-10-19,23429.19,8184604.74,37783.11
2021-10-20,23119.87,8193036.94,37509.03
2021-10-21,22922.38,8189920.77,37310.16
2021-10-22,22745.84,8188556.44,37160.96
2021-10-23,22586.71,8190779.43,37055.1
2021-10-24,22415.3,8178674.42,36860.58
2021-10-25,22171.14,8172757.27,36643.4
2021-10-26,21892.54,8157108.5,36478.16
2021-10-27,21477.62,8137253.86,36257.15
2021-10-28,20965.21,8017741.58,35991.36
2021-10-29,20497.55,7870943.34,35788.55
2021-10-30,20406.78,7741590.01,35620.03
2021-10-31,20347.56,7696774.24,35410.4
2021-11-01,20219.73,7767584.1,35216.23
2021-11-02,20073.33,7797692.5,34972.86
2021-11-03,20006.14,7817525.23,34754.18
2021-11-04,20048.11,7864886.79,34544.46
2021-11-05,19963.66,8000246.57,34320.13
2021-11-06,19957.23,8050849.45,34183.86
2021-11-07,19872.48,8118145.85,34016.12
2021-11-08,19687.09,8180878.43,33730.84
2021-11-09,19462.6,8192088.56,33533.66
2021-11-10,19006.7,8177452.42,33314.53
2021-11-11,18468.3,8078891.3,33181.47
2021-11-12,17882.28,7842708.21,33086.88
2021-11-13,17800.79,7590908.47,33007.09
2021-11-14,17762.63,7488279.58,32925.62
2021-11-15,17779.9,7548392.41,32803.41
2021-11-16,18117.73,7584554.3,32730.09
2021-11-17,17949.04,7857188.68,32655.38
2021-11-18,18197.63,7844938.12,32657.59
2021-11-19,18139.45,7964997.88,32524.53
2021-11-20,18150.0,8041398.28,32438.05
2021-11-21,18192.25,8075155.66,32406.95
2021-11-22,18171.12,8129000.55,32371.05
2021-11-23,18115.73,8158208.92,32330.05
2021-11-24,18055.23,8165446.04,32269.16
2021-11-25,17964.96,8157363.02,32181.56
2021-11-26,17904.2,8151933.51,32063.49
2021-11-27,17806.16,8148979.38,32052.15
2021-11-28,17618.72,8146310.12,31996.97
2021-11-29,17351.99,8079456.12,31916.22
2021-11-30,17730.52,7993243.91,31802.24
2021-12-01,18100.65,8179626.23,31766.82
2021-12-02,18069.38,8347158.57,31726.85
2021-12-03,17981.59,8419091.26,31787.38
2021-12-04,17890.55,8386968.13,31635.23
2021-12-05,17965.37,8344253.84,31697.68
2021-12-06,17961.08,8392769.28,31666.9
2021-12-07,17900.82,8403238.06,31596.87
2021-12-08,17869.07,8397675.15,31482.37
2021-12-09,17780.88,8408339.15,31344.77
2021-12-10,17709.11,8410300.28,31221.69
2021-12-11,17590.34,8423996.43,31105.31
2021-12-12,17400.62,8412798.65,30929.64
2021-12-13,17275.9,8363816.35,30581.99
2021-12-14,17054.56,8429027.32,30286.97
2021-12-15,16967.4,8416868.34,30099.53
2021-12-16,16817.57,8467041.89,29981.18
2021-12-17,16619.44,8500379.53,29780.05
2021-12-18,16367.99,8454518.68,29658.87
2021-12-19,16483.88,8382617.16,29894.67
2021-12-20,16521.07,8392281.65,29659.55
2021-12-21,16400.59,8476178.88,29518.94
2021-12-22,16304.76,8519711.05,29368.79
2021-12-23,16305.52,8520879.76,29320.12
2021-12-24,16232.43,8544047.85,29228.71
2021-12-25,16028.79,8587657.38,29207.67
2021-12-26,15990.54,8517250.34,29163.7
2021-12-27,16026.09,8490181.31,29101.09
2021-12-28,15951.21,8545904.13,29034.17
2021-12-29,15863.97,8549381.59,28946.0
2021-12-30,15794.48,8536402.57,28903.65
2021-12-31,15665.19,8529437.52,28839.04
2022-01-01,15598.38,8486666.19,28815.32
2022-01-02,15592.13,8482912.44,28772.0
2022-01-03,15613.92,8481089.1,28721.57
2022-01-04,15573.21,8510675.37,28138.4
2022-01-05,15561.12,8514820.78,28093.42
2022-01-06,15445.82,8561628.59,28005.89
2022-01-07,15323.07,8565423.97,27891.92
2022-01-08,15339.01,8499694.46,27748.15
2022-01-09,15245.8,8584502.83,27627.0
2022-01-10,15069.94,8608352.18,27491.51
2022-01-11,14993.31,8589744.04,27416.66
2022-01-12,14926.87,8554707.41,27377.37
2022-01-13,14867.11,8561639.47,27241.89
2022-01-14,14897.78,8570386.77,27426.95
2022-01-15,14939.53,8576600.74,27404.89
2022-01-16,14901.85,8603050.77,27388.02
2022-01-17,14768.19,8594312.0,27397.77
2022-01-18,14694.67,8549583.75,27382.37
2022-01-19,14707.46,8461278.91,27403.81
2022-01-20,14650.92,8468905.55,27421.15
2022-01-21,14706.9,8420595.04,27308.18
2022-01-22,14774.05,8495951.29,27314.27
2022-01-23,14903.83,8528187.53,27293.48
2022-01-24,14901.62,8618732.59,27227.65
2022-01-25,14885.09,8667453.01,27180.11
2022-01-26,14904.66,8687255.62,27254.32
2022-01-27,14884.06,8691087.97,27255.97
2022-01-28,14784.48,8688479.36,27258.58
2022-01-29,14687.05,8598939.17,27301.23
2022-01-30,14635.45,8572654.31,27288.27
2022-01-31,14850.91,8522250.99,27371.22
2022-02-01,14910.12,8605173.17,27368.1
2022-02-02,14928.49,8656974.56,27425.64
2022-02-03,14947.61,8656862.08,27473.92
2022-02-04,14915.14,8652304.74,27441.0
2022-02-05,14933.43,8637257.41,27503.15
2022-02-06,14954.68,8619860.25,27487.86
2022-02-07,14957.06,8641265.67,27496.1
2022-02-08,14963.18,8635984.19,27456.1
2022-02-09,14993.33,8646644.43,27432.72
2022-02-10,14985.52,8662314.38,27421.98
2022-02-11,15003.19,8700003.95,27394.18
2022-02-12,14918.47,8708992.26,27387.3
2022-02-13,14903.07,8692795.64,27355.24
2022-02-14,14915.84,8684352.28,27400.11
2022-02-15,14939.88,8680866.31,27379.38
2022-02-16,14837.55,8689353.62,27352.15
2022-02-17,14701.89,8665008.46,27327.02
2022-02-18,14650.04,8596435.43,27261.17
2022-02-19,14668.92,8572501.61,27225.66
2022-02-20,14659.36,8588658.53,27179.5
2022-02-21,14643.48,8616776.27,27073.16
2022-02-22,14669.38,8649962.35,27038.37
2022-02-23,14613.25,8690382.26,27013.42
2022-02-24,14585.51,8715864.97,26929.17
2022-02-25,14531.82,8716040.88,26902.88
2022-02-26,14453.03,8709889.81,26901.09
2022-02-27,14441.99,8694006.87,26866.83
2022-02-28,14434.07,8678854.63,26822.74
2022-03-01,14380.78,8701008.43,26685.21
2022-03-02,14348.61,8692111.31,26583.38
2022-03-03,14264.94,8694651.13,26523.36
2022-03-04,14192.46,8677249.52,26373.64
2022-03-05,14013.99,8644305.16,26326.76
2022-03-06,13956.77,8564149.2,26269.75
2022-03-07,14019.43,8541050.81,26230.63
2022-03-08,13981.16,8579384.46,25717.97
2022-03-09,13852.36,8588498.67,25413.13
2022-03-10,13803.22,8581940.65,25379.95
2022-03-11,13800.52,8556764.49,25282.84
2022-03-12,13799.95,8571381.34,25106.96
2022-03-13,13693.45,8607518.07,25053.92
2022-03-14,13536.8,8592280.72,24734.24
2022-03-15,13360.78,8539308.9,24512.06
2022-03-16,13313.99,8443805.36,24175.58
2022-03-17,13369.27,8403000.49,24120.17
2022-03-18,13424.87,8409597.63,23861.59
2022-03-19,13473.79,8552156.45,23808.87
2022-03-20,13554.24,8612404.98,23821.2
2022-03-21,13514.74,8707951.75,23820.4
2022-03-22,13429.05,8721036.16,23799.2
2022-03-23,13350.0,8693717.64,23794.27
2022-03-24,13357.75,8622288.09,23745.23
2022-03-25,13367.17,8632074.47,23730.91
2022-03-26,13402.33,8674144.17,23726.19
2022-03-27,13359.47,8682784.92,23723.19
2022-03-28,13332.18,8683875.5,23703.92
2022-03-29,13333.37,8671402.91,23712.35
2022-03-30,13257.71,8669001.75,23692.2
2022-03-31,13194.81,8661254.28,23674.19
2022-04-01,13234.77,8597023.19,23666.84
2022-04-02,13329.94,8621182.91,23678.6
2022-04-03,13399.17,8683574.45,23685.39
2022-04-04,13434.73,8746149.55,23661.77
2022-04-05,13379.21,8793157.7,23648.04
2022-04-06,13392.87,8776651.53,23623.36
2022-04-07,13353.67,8800059.93,23607.17
2022-04-08,13328.98,8794673.61,23588.88
2022-04-09,13329.13,8787141.26,23589.15
2022-04-10,13301.02,8795745.0,23602.66
2022-04-11,13275.54,8782823.44,23573.73
2022-04-12,13249.97,8774695.77,23578.89
2022-04-13,13255.62,8762095.56,23572.18
2022-04-14,13282.59,8760394.14,23550.45
2022-04-15,13313.87,8783084.3,23556.81
2022-04-16,13327.44,8820289.76,23565.41
2022-04-17,13356.53,8832061.03,23648.99
2022-04-18,13397.62,8830146.27,23715.67
2022-04-19,13424.42,8821896.58,23774.72
2022-04-20,13446.25,8814842.87,23790.54
2022-04-21,13514.62,8814254.06,23953.42
2022-04-22,13547.85,8801896.98,23995.75
2022-04-23,13573.18,8790772.86,24042.26
2022-04-24,13570.87,8773250.06,24098.56
2022-04-25,13751.86,8712190.0,24117.79
2022-04-26,13841.86,8800189.29,24154.51
2022-04-27,13866.77,8869684.62,24157.39
2022-04-28,13871.88,8885390.13,24164.9
2022-04-29,13876.31,8881104.8,24172.17
2022-04-30,13848.0,8879739.93,24175.03
2022-05-01,13827.44,8866193.93,24198.53
2022-05-02,13867.78,8845574.88,24180.96
2022-05-03,13857.71,8857603.57,24186.64
2022-05-04,13862.07,8863082.64,24192.37
2022-05-05,13842.83,8862419.3,24166.94
2022-05-06,13827.59,8856280.53,24162.67
2022-05-07,13808.76,8847251.89,24161.05
2022-05-08,13832.02,8840465.75,24154.42
2022-05-09,13918.5,8818677.87,24113.02
2022-05-10,13884.48,8878024.94,23869.56
2022-05-11,13742.08,8921431.83,23604.1
2022-05-12,13105.75,8932837.11,23102.26
2022-05-13,13101.22,8933546.68,22965.7
2022-05-14,13015.64,8958186.35,22858.99
2022-05-15,12954.08,9000173.17,22872.32
2022-05-16,12909.96,8990751.94,22860.21
2022-05-17,12895.56,8978073.19,22822.84
2022-05-18,12862.86,8991086.31,22793.85
2022-05-19,12824.07,8998954.09,22769.2
2022-05-20,12809.46,8997049.86,22741.76
2022-05-21,12751.14,8994269.97,22698.8
2022-05-22,12738.52,8994632.11,22666.29
2022-05-23,12747.23,8999677.4,22547.5
2022-05-24,12712.21,9030584.99,22509.34
2022-05-25,12641.16,9035944.09,22424.78
2022-05-26,12616.47,9029820.35,22387.41
2022-05-27,12561.91,9036748.08,22335.58
2022-05-28,12541.15,9037176.99,22264.77
2022-05-29,12483.77,9044537.27,22217.8
2022-05-30,12452.35,9051478.11,22169.32
2022-05-31,12411.26,9067547.26,22097.76
2022-06-01,12360.59,9077699.39,22042.86
2022-06-02,12316.23,9082136.31,21998.9
2022-06-03,12273.12,9084026.98,21935.56
2022-06-04,12194.29,9100030.71,21890.85
2022-06-05,12131.57,9081560.04,21838.72
2022-06-06,12098.69,9062237.76,21758.06
2022-06-07,12059.78,9067997.98,21735.75
2022-06-08,11982.15,9071386.17,21665.75
2022-06-09,11923.13,9065918.2,21614.75
2022-06-10,11864.43,9062613.79,21549.83
2022-06-11,11802.43,9060950.48,21474.2
2022-06-12,11751.76,9054921.59,21436.73
2022-06-13,11709.56,9056761.92,21390.46
2022-06-14,11718.27,9056112.32,21361.67
2022-06-15,11707.36,9078104.73,21320.21
2022-06-16,11652.45,9119321.06,21267.96
2022-06-17,11532.99,9120142.63,21227.82
2022-06-18,11476.52,9084338.94,21192.71
2022-06-19,11565.82,9032463.21,21155.2
2022-06-20,11484.81,9058861.62,21127.84
2022-06-21,11355.65,9113826.91,21098.06
2022-06-22,11411.94,9004372.83,21081.92
2022-06-23,11455.01,9050943.86,21057.22
2022-06-24,11444.66,9113059.94,21051.42
2022-06-25,11318.59,9151498.61,21045.7
2022-06-26,11353.4,9082373.33,21056.02
2022-06-27,11423.87,9059505.59,21053.65
2022-06-28,11423.79,9109413.81,21007.02
2022-06-29,11441.11,9162571.12,20967.47
2022-06-30,11419.42,9162742.14,20953.98
2022-07-01,11388.29,9192620.59,20937.65
2022-07-02,11341.29,9175783.56,20929.23
2022-07-03,11335.08,9164216.94,20932.42
2022-07-04,11336.92,9155208.21,20913.22
2022-07-05,11292.68,9154839.43,20828.22
2022-07-06,11262.66,9160530.1,20773.96
2022-07-07,11228.94,9165804.52,20722.8
2022-07-08,11169.79,9169486.76,20687.46
2022-07-09,11116.24,9163398.04,20641.32
2022-07-10,11089.27,9144545.33,20637.66
2022-07-11,11086.65,9149595.76,20606.15
2022-07-12,11066.78,9154428.75,20576.29
2022-07-13,11098.56,9153593.73,20609.32
2022-07-14,11097.58,9200159.73,20562.76
2022-07-15,11059.75,9220722.14,20527.33
2022-07-16,11037.68,9225016.66,20513.53
2022-07-17,11034.46,9229457.63,20542.37
2022-07-18,11029.42,9224361.66,20517.73
2022-07-19,11009.8,9220830.29,20483.83
2022-07-20,10956.31,9224548.97,20433.41
2022-07-21,10925.05,9213547.03,20422.83
2022-07-22,10936.22,9201593.9,20398.99
2022-07-23,10902.1,9221193.09,20395.57
2022-07-24,10855.66,9225636.18,20401.37
2022-07-25,10834.68,9169767.37,20395.76
2022-07-26,10832.4,9163587.78,20389.64
2022-07-27,10869.24,9170008.07,20378.93
2022-07-28,10827.04,9201259.91,20361.89
2022-07-29,10859.24,9190188.21,20395.44
2022-07-30,10909.08,9206241.34,20404.37
2022-07-31,10909.09,9239029.67,20417.4
2022-08-01,10942.36,9252778.74,20433.54
2022-08-02,10968.31,9257960.4,20445.63
2022-08-03,10925.8,9274540.42,20448.91
2022-08-04,10967.64,9263771.75,20472.79
2022-08-05,11407.3,9266999.7,21542.38
2022-08-06,11581.29,9273996.05,21514.85
2022-08-07,11736.79,9265690.0,21634.9
2022-08-08,11842.11,9263830.42,21675.73
2022-08-09,11935.58,9265977.67,21762.35
2022-08-10,12034.77,9257282.24,21848.71
2022-08-11,12094.69,9260822.77,21869.01
2022-08-12,12097.3,9268350.25,21926.71
2022-08-13,12208.28,9234085.2,22035.55
2022-08-14,12319.88,9219886.71,22045.79
2022-08-15,12405.96,9258362.18,22052.74
2022-08-16,12488.24,9333145.01,22102.72
2022-08-17,12495.48,9379010.11,22128.31
2022-08-18,12505.93,9375577.03,22127.34
2022-08-19,12449.27,9365575.32,22137.18
2022-08-20,12466.09,9336966.57,22159.59
2022-08-21,12482.72,9319005.45,22204.75
2022-08-22,12522.3,9308365.59,22208.33
2022-08-23,12563.32,9317053.92,22228.97
2022-08-24,12596.54,9335772.17,22372.4
2022-08-25,12671.35,9328839.93,22518.07
2022-08-26,12731.58,9308567.6,22511.99
2022-08-27,12780.81,9316004.92,22527.74
2022-08-28,12854.47,9335916.67,22565.14
2022-08-29,12903.28,9357249.76,22596.72
2022-08-30,12868.0,9387094.85,22630.68
2022-08-31,12796.8,9373261.97,22658.84
2022-09-01,13003.27,9277280.68,22749.47
2022-09-02,13077.52,9353118.75,22834.04
2022-09-03,13163.14,9382389.41,22910.05
2022-09-04,13243.46,9398513.43,22972.57
2022-09-05,13271.95,9411849.73,22999.54
2022-09-06,13286.37,9415967.69,23058.06
2022-09-07,13325.93,9399518.82,23084.83
2022-09-08,13328.84,9391484.13,23117.41
2022-09-09,13291.57,9375638.59,23102.61
2022-09-10,13282.89,9352627.19,23098.31
2022-09-11,13286.23,9332818.38,23098.66
2022-09-12,13317.99,9329856.29,23006.18
2022-09-13,13370.79,9339878.24,23026.01
2022-09-14,13353.74,9398292.9,23013.12
2022-09-15,13330.97,9416655.05,22988.82
2022-09-16,13281.2,9402132.8,22952.31
2022-09-17,13267.29,9391794.41,22946.8
2022-09-18,13229.62,9382275.61,22888.65
2022-09-19,13178.83,9382396.59,22853.83
2022-09-20,13120.54,9370554.8,22823.97
2022-09-21,13085.36,9353038.02,22800.88
2022-09-22,13083.5,9343982.86,22826.94
2022-09-23,13054.72,9340084.42,22792.67
2022-09-24,13084.52,9323049.5,22769.93
2022-09-25,13065.78,9344418.74,22762.65
2022-09-26,13083.58,9366292.14,22719.33
2022-09-27,13082.96,9379176.13,22708.7
2022-09-28,13026.33,9426767.79,22687.35
2022-09-29,12954.63,9414407.23,22688.99
2022-09-30,12897.39,9371277.16,22670.08
2022-10-01,12911.88,9328327.68,22677.7
2022-10-02,12930.92,9325936.49,22703.92
2022-10-03,12971.02,9335624.55,22691.36
2022-10-04,13020.56,9354872.82,22676.51
2022-10-05,12988.48,9397514.03,22667.69
2022-10-06,12967.51,9406564.63,22670.57
2022-10-07,12985.94,9392536.46,22674.74
2022-10-08,12981.53,9398163.99,22678.8
2022-10-09,12968.93,9411523.22,22696.56
2022-10-10,12954.91,9401368.16,22683.9
2022-10-11,12939.88,9393885.64,22669.75
2022-10-12,12946.14,9385425.0,22655.26
2022-10-13,12925.03,9390129.71,22640.91
2022-10-14,12909.3,9395599.02,22622.38
