date,SRV,poolval,CapRealUSD
2016-02-08,0.0,0.0,0.0
2016-02-09,0.0,1745.24,0.0
2016-02-10,0.0,10296.26,0.0
2016-02-11,0.0,19330.0,0.0
2016-02-12,0.0,32461.09,0.0
2016-02-13,0.0,40578.99,0.0
2016-02-14,0.0,41941.78,0.0
2016-02-15,0.0,44249.88,0.0
2016-02-16,0.0,46991.83,0.0
2016-02-17,0.0,49186.58,0.0
2016-02-18,0.0,51143.52,0.0
2016-02-19,0.0,52461.31,0.0
2016-02-20,0.0,53644.84,0.0
2016-02-21,0.0,59781.56,0.0
2016-02-22,0.0,64052.1,0.0
2016-02-23,0.0,66967.37,0.0
2016-02-24,0.0,73215.35,0.0
2016-02-25,0.0,80326.52,0.0
2016-02-26,0.0,84544.5,0.0
2016-02-27,0.0,89327.78,0.0
2016-02-28,0.0,94094.16,0.0
2016-02-29,0.0,97223.4,0.0
2016-03-01,0.0,102725.6,0.0
2016-03-02,0.0,107836.86,0.0
2016-03-03,0.0,115582.55,0.0
2016-03-04,0.0,120676.94,0.0
2016-03-05,0.0,125756.17,0.0
2016-03-06,0.0,132085.43,0.0
2016-03-07,0.0,136650.34,0.0
2016-03-08,0.0,147407.46,0.0
2016-03-09,0.0,166181.53,0.0
2016-03-10,0.0,192945.89,0.0
2016-03-11,0.0,200254.33,0.0
2016-03-12,0.0,209916.63,0.0
2016-03-13,0.0,214840.47,0.0
2016-03-14,0.0,218455.44,0.0
2016-03-15,0.0,226758.37,0.0
2016-03-16,0.0,233169.01,0.0
2016-03-17,0.0,235419.14,0.0
2016-03-18,0.0,244081.98,0.0
2016-03-19,0.0,248442.81,0.0
2016-03-20,0.0,259302.39,0.0
2016-03-21,0.0,268476.31,0.0
2016-03-22,0.0,276060.33,0.0
2016-03-23,0.0,287280.31,0.0
2016-03-24,0.0,292341.57,0.0
2016-03-25,0.0,305669.38,0.0
2016-03-26,0.0,306706.11,0.0
2016-03-27,0.0,323797.8,0.0
2016-03-28,0.0,330820.52,0.0
2016-03-29,0.0,336281.18,0.0
2016-03-30,0.0,347583.42,0.0
2016-03-31,0.0,349897.82,0.0
2016-04-01,0.0,361702.23,0.0
2016-04-02,0.0,360586.61,0.0
2016-04-03,0.0,369532.26,0.0
2016-04-04,0.0,368236.0,0.0
2016-04-05,0.0,379598.89,0.0
2016-04-06,0.0,384509.2,0.0
2016-04-07,0.0,388002.81,0.0
2016-04-08,0.0,395235.28,0.0
2016-04-09,0.0,391662.55,0.0
2016-04-10,0.0,397236.92,0.0
2016-04-11,0.0,395339.0,0.0
2016-04-12,0.0,412532.9,0.0
2016-04-13,0.0,408950.62,0.0
2016-04-14,0.0,413767.91,0.0
2016-04-15,0.0,423277.32,0.0
2016-04-16,0.0,424311.23,0.0
2016-04-17,0.0,444177.19,0.0
2016-04-18,0.0,447044.18,0.0
2016-04-19,0.0,449011.87,0.0
2016-04-20,0.0,469404.68,0.0
2016-04-21,0.0,459024.14,0.0
2016-04-22,0.0,460984.88,0.0
2016-04-23,0.0,465411.74,0.0
2016-04-24,0.0,461920.84,0.0
2016-04-25,0.0,472653.55,0.0
2016-04-26,0.0,470059.38,0.0
2016-04-27,0.0,482584.17,0.0
2016-04-28,0.0,494950.72,0.0
2016-04-29,0.0,487085.0,0.0
2016-04-30,0.0,494258.88,0.0
2016-05-01,0.0,509338.39,0.0
2016-05-02,0.0,514069.51,0.0
2016-05-03,0.0,523982.69,0.0
2016-05-04,0.0,536681.41,0.0
2016-05-05,0.0,554206.39,0.0
2016-05-06,0.0,554950.46,0.0
2016-05-07,0.0,564894.28,0.0
2016-05-08,0.0,564296.61,0.0
2016-05-09,0.0,577576.15,0.0
2016-05-10,0.0,570385.33,0.0
2016-05-11,0.0,585361.92,0.0
2016-05-12,0.0,578087.62,0.0
2016-05-13,0.0,588716.62,0.0
2016-05-14,0.0,588217.25,0.0
2016-05-15,0.0,613533.48,0.0
2016-05-16,0.0,606260.46,0.0
2016-05-17,78415.18,615356.1,256142.09
2016-05-18,93815.9,618006.35,348865.02
2016-05-19,145038.02,629175.26,476376.85
2016-05-20,143416.06,627112.03,518321.93
2016-05-21,217791.1,625687.98,571825.7
2016-05-22,233527.92,642754.6,611974.03
2016-05-23,291208.33,642886.91,664675.07
2016-05-24,296722.67,646699.4,699869.81
2016-05-25,359133.55,654609.57,732577.8
2016-05-26,363594.6,655785.19,773578.86
2016-05-27,394516.19,666942.71,809177.24
2016-05-28,420997.99,664177.73,859595.8
2016-05-29,435199.96,676254.87,891524.79
2016-05-30,489179.04,672639.73,929471.87
2016-05-31,497692.35,693201.49,974286.48
2016-06-01,590925.41,683444.4,1059033.56
2016-06-02,578404.96,699053.49,1104776.99
2016-06-03,616591.18,711764.84,1153905.62
2016-06-04,667592.45,707089.46,1217640.86
2016-06-05,682877.4,714029.62,1244575.91
2016-06-06,715854.13,731122.23,1288689.79
2016-06-07,739079.55,730209.29,1324392.82
2016-06-08,771550.82,735195.77,1356262.45
2016-06-09,790250.68,739752.22,1751096.31
2016-06-10,863633.18,744076.84,1782925.14
2016-06-11,847443.06,758895.93,1813869.79
2016-06-12,884755.48,766239.05,1838188.25
2016-06-13,944109.16,763617.53,1873430.65
2016-06-14,947367.82,802883.84,1901416.52
2016-06-15,998945.43,790595.43,1930739.65
2016-06-16,993342.32,795124.35,2041358.69
2016-06-17,1035012.59,809541.21,2030878.24
2016-06-18,1059472.75,806049.11,2110752.3
2016-06-19,1101001.56,811154.89,2188049.61
2016-06-20,1116659.26,832932.65,2210616.93
2016-06-21,1148597.21,825400.57,2224224.45
2016-06-22,1202494.08,845735.33,2233486.8
2016-06-23,1174030.48,846301.9,2261273.87
2016-06-24,1213515.01,851771.8,2284196.36
2016-06-25,1216330.38,852773.29,2312671.69
2016-06-26,1241247.91,860249.73,2324005.55
2016-06-27,1299397.09,875511.47,2372916.89
2016-06-28,1288224.9,875940.15,2408380.71
2016-06-29,1339418.5,882326.14,2463267.2
2016-06-30,1414120.44,887989.02,2515115.92
2016-07-01,1397701.25,899791.35,2544920.01
2016-07-02,1472971.89,905678.47,2588770.89
2016-07-03,1456902.49,912185.94,2628990.75
2016-07-04,1492420.69,916876.56,2661798.03
2016-07-05,1515071.07,918916.67,2690451.73
2016-07-06,1528660.76,923369.67,2714535.39
2016-07-07,1546777.88,933628.8,2719966.63
2016-07-08,1550127.27,934993.64,2752699.98
2016-07-09,1566014.54,936710.64,2757930.49
2016-07-10,1603985.54,946908.43,2777037.38
2016-07-11,1582572.15,947472.7,2796930.41
2016-07-12,1617927.66,949496.63,2815712.79
2016-07-13,1594239.35,949293.82,2829075.39
2016-07-14,1606219.34,954550.22,2853796.11
2016-07-15,1615447.49,954497.7,2855297.29
2016-07-16,1627849.46,953798.84,2861769.7
2016-07-17,1659238.24,956222.79,2906967.24
2016-07-18,1625423.32,961066.71,2917797.29
2016-07-19,1657042.34,959412.83,2945736.83
2016-07-20,1637437.55,967440.27,2951509.86
2016-07-21,1649854.67,954275.61,2966549.77
2016-07-22,1691047.51,958746.63,2981019.85
2016-07-23,1672240.95,964033.29,3001591.9
2016-07-24,1678098.94,966389.94,3013307.26
2016-07-25,1692535.39,968472.54,3066302.96
2016-07-26,1705641.51,976254.94,3048045.01
2016-07-27,1699505.08,972361.35,3061993.6
2016-07-28,1732562.03,983046.56,3072088.71
2016-07-29,1711416.44,970396.35,3086909.21
2016-07-30,1743849.32,978293.59,3106562.62
2016-07-31,1715015.55,978569.99,3157649.69
2016-08-01,1771458.54,985791.66,3147100.32
2016-08-02,1740111.73,988923.99,3099785.26
2016-08-03,1763170.47,1007259.74,3123418.07
2016-08-04,1733054.53,998095.07,3137028.74
2016-08-05,1773147.85,1000167.56,3150815.77
2016-08-06,1741176.21,1017094.76,3163107.9
2016-08-07,1746228.17,1003651.8,3175617.58
2016-08-08,1746807.3,1010047.42,3181914.02
2016-08-09,1754489.99,1007071.64,3193895.66
2016-08-10,1746581.99,1010810.43,3202071.28
2016-08-11,1754117.0,1010857.15,3236541.71
2016-08-12,1754188.82,1014907.11,3269808.08
2016-08-13,1785350.91,1015875.28,3306679.77
2016-08-14,1850343.4,1032500.41,3298315.19
2016-08-15,1803758.07,1034740.52,3296882.96
2016-08-16,1815270.64,1048526.46,3307833.58
2016-08-17,1811909.95,1040506.43,3318180.13
2016-08-18,1820046.83,1043413.01,3328973.82
2016-08-19,1826076.56,1046646.77,3338764.48
2016-08-20,1851733.28,1051784.14,3345310.85
2016-08-21,1820619.95,1060244.16,3355728.49
2016-08-22,1850342.09,1058435.98,3354937.19
2016-08-23,1819502.29,1079431.8,3355710.52
2016-08-24,1846101.41,1064781.91,3368495.08
2016-08-25,1816243.78,1086557.29,3379158.16
2016-08-26,1840479.74,1071095.27,3388331.36
2016-08-27,1825117.14,1080271.17,3396121.85
2016-08-28,1825714.42,1070372.96,3403615.39
2016-08-29,1855888.69,1088009.69,3404524.98
2016-08-30,1819058.41,1082483.01,3410389.26
2016-08-31,1815443.12,1084740.85,3413366.88
2016-09-01,1815086.71,1081243.97,3419608.87
2016-09-02,1812850.35,1082369.84,3423609.79
2016-09-03,1816523.26,1085277.23,3434824.56
2016-09-04,1849701.29,1088941.96,3446415.32
2016-09-05,1815153.17,1101736.06,3455206.95
2016-09-06,1846801.28,1099628.43,3459917.35
2016-09-07,1843344.78,1112235.52,3471123.65
2016-09-08,1897324.11,1106419.71,3483548.2
2016-09-09,1853740.04,1123953.97,3496409.67
2016-09-10,1855785.33,1138014.56,3505994.23
2016-09-11,1819997.71,1116321.87,3513692.04
2016-09-12,1819834.37,1110500.9,3517746.86
2016-09-13,1851994.96,1112095.89,3524132.79
2016-09-14,1822329.63,1112032.81,3531814.84
2016-09-15,1834890.15,1114636.18,3537688.23
2016-09-16,1825362.13,1116332.92,3544409.19
2016-09-17,1835358.75,1119271.99,3547489.84
2016-09-18,1864462.0,1132163.87,3524571.28
2016-09-19,1816340.78,1131773.16,3520253.98
2016-09-20,1847212.74,1144197.04,3522302.52
2016-09-21,1821574.31,1137522.88,3511963.13
2016-09-22,1805058.48,1160545.28,3506473.9
2016-09-23,1834936.48,1144783.46,3499535.07
2016-09-24,1798809.86,1176873.55,3499674.46
2016-09-25,1821920.86,1160533.31,3496724.48
2016-09-26,1791848.42,1167433.7,3488430.47
2016-09-27,1792112.9,1177116.58,3459099.26
2016-09-28,1756112.53,1166284.09,3449264.85
2016-09-29,1771652.37,1172636.82,3432873.28
2016-09-30,1727279.23,1168072.55,3418698.31
2016-10-01,1736938.45,1180682.57,3410123.95
2016-10-02,1703610.48,1172917.86,3400729.56
2016-10-03,1737737.07,1180058.29,3403515.37
2016-10-04,1698630.81,1206671.4,3396727.72
2016-10-05,1708185.79,1194292.69,3398690.39
2016-10-06,1677142.84,1197657.85,3398398.28
2016-10-07,1707068.01,1194867.7,3409214.92
2016-10-08,1646517.62,1216791.93,3402911.05
2016-10-09,1657765.08,1195970.54,3394427.17
2016-10-10,1624337.61,1199008.39,3377032.6
2016-10-11,1644506.27,1180892.03,3359631.98
2016-10-12,1610087.38,1210358.29,3345466.93
2016-10-13,1640095.97,1202092.56,3333539.89
2016-10-14,1602957.56,1231863.6,3328060.6
2016-10-15,1594670.63,1218218.79,3322440.0
2016-10-16,1584850.03,1218036.8,3300751.58
2016-10-17,1581383.83,1227660.01,3293010.0
2016-10-18,1543073.59,1214926.37,3279766.19
2016-10-19,1555977.9,1214925.09,3267314.32
2016-10-20,1526688.59,1214498.51,3261652.54
2016-10-21,1544466.04,1220673.81,3248222.72
2016-10-22,1513315.03,1254428.32,3241420.55
2016-10-23,1514819.68,1235339.33,3235864.52
2016-10-24,1513521.52,1247101.77,3226197.43
2016-10-25,1478973.54,1238690.41,3215555.81
2016-10-26,1508890.75,1243572.75,3202978.67
2016-10-27,1467647.15,1244664.48,3195954.8
2016-10-28,1481747.17,1260487.68,3173506.6
2016-10-29,1452713.84,1252310.44,3161023.5
2016-10-30,1439118.99,1277161.71,3154442.08
2016-10-31,1434331.77,1256850.84,3135383.26
2016-11-01,1425580.68,1278434.2,3124452.67
2016-11-02,1405369.2,1269619.5,3114022.06
2016-11-03,1399472.77,1274059.97,3095778.59
2016-11-04,1380138.0,1283454.55,3081476.48
2016-11-05,1365614.94,1278772.15,3064558.18
2016-11-06,1366823.98,1287829.29,3049933.78
2016-11-07,1347360.95,1293993.25,3039940.37
2016-11-08,1341815.95,1313957.18,3026977.82
2016-11-09,1317356.81,1307667.01,3026978.87
2016-11-10,1322514.56,1314478.22,3020540.02
2016-11-11,1293299.68,1314838.31,3008652.87
2016-11-12,1308092.41,1306545.92,2989100.5
2016-11-13,1282716.6,1334768.1,2983434.5
2016-11-14,1289078.04,1326398.14,2973703.24
2016-11-15,1269047.35,1327762.86,2969015.84
2016-11-16,1263749.15,1348189.39,2966218.43
2016-11-17,1248746.94,1332059.39,2961874.67
2016-11-18,1257372.13,1344063.78,2960196.46
2016-11-19,1240687.37,1330164.67,2952871.77
2016-11-20,1270737.74,1349882.27,2946084.42
2016-11-21,1250899.38,1336261.83,2945237.0
2016-11-22,1234388.96,1383211.39,2935716.82
2016-11-23,1228687.42,1355422.27,2928926.63
2016-11-24,1222942.97,1359552.96,2919250.35
2016-11-25,1209741.81,1366294.4,2911831.59
2016-11-26,1200415.73,1362218.87,2883606.83
2016-11-27,1162073.03,1369445.64,2875032.06
2016-11-28,1159792.46,1352782.48,2861468.24
2016-11-29,1131069.77,1345164.46,2856040.58
2016-11-30,1132607.22,1332672.33,2844719.49
2016-12-01,1140106.64,1339068.23,2840568.19
2016-12-02,1138612.8,1341244.94,2830949.43
2016-12-03,1130810.84,1392015.61,2816476.68
2016-12-04,1117347.16,1361581.28,2808639.0
2016-12-05,1104460.99,1393573.65,2799674.07
2016-12-06,1098102.73,1368814.46,2783865.35
2016-12-07,1087866.92,1379111.2,2769614.41
2016-12-08,1087970.05,1387863.11,2758641.51
2016-12-09,1071479.5,1405217.83,2749431.55
2016-12-10,1061852.95,1391356.45,2741107.59
2016-12-11,1048895.21,1405962.64,2730356.0
2016-12-12,1035040.38,1380606.5,2731206.26
2016-12-13,1028114.3,1396484.35,2732198.47
2016-12-14,1025669.23,1374064.82,2727671.19
2016-12-15,1024619.4,1402727.53,2722294.89
2016-12-16,1017376.16,1385564.17,2718243.16
2016-12-17,996551.23,1423797.16,2716224.05
2016-12-18,992971.34,1384228.22,2697870.29
2016-12-19,987259.88,1386350.47,2690604.28
2016-12-20,984195.25,1371030.85,2680278.83
2016-12-21,972059.96,1414046.51,2672706.89
2016-12-22,963836.47,1387030.25,2663783.08
2016-12-23,972773.29,1401924.58,2653227.97
2016-12-24,963471.88,1414314.57,2646274.19
2016-12-25,960846.38,1417386.4,2635565.48
2016-12-26,943138.76,1459403.89,2625685.02
2016-12-27,944392.41,1427794.52,2616714.1
2016-12-28,930559.61,1450632.07,2621336.73
2016-12-29,938474.12,1424751.42,2619577.92
2016-12-30,928479.47,1462212.51,2617029.55
2016-12-31,932940.2,1437735.01,2614663.49
2017-01-01,918074.87,1473485.48,2613612.17
2017-01-02,914237.34,1447528.57,2610203.99
2017-01-03,899216.37,1460163.65,2586504.01
2017-01-04,913428.28,1434087.39,2612144.36
2017-01-05,911025.53,1464163.81,2612547.48
2017-01-06,926127.73,1438877.28,2612636.47
2017-01-07,914468.94,1496537.59,2626709.64
2017-01-08,939181.87,1467114.96,2560355.12
2017-01-09,976982.53,1480272.62,2600421.75
2017-01-10,951809.78,1481902.32,2597891.1
2017-01-11,997487.51,1477743.8,2602820.48
2017-01-12,974746.05,1488149.93,2636658.41
2017-01-13,1062828.55,1500399.75,2765545.57
2017-01-14,1040782.38,1506929.3,2804106.53
2017-01-15,1078217.53,1506805.24,2844643.11
2017-01-16,1061201.26,1498593.73,2842718.95
2017-01-17,1125263.11,1498698.92,2849222.11
2017-01-18,1098653.67,1508008.94,2853353.04
2017-01-19,1166267.29,1514254.71,2916849.79
2017-01-20,1145275.0,1518197.16,2916729.82
2017-01-21,1180824.62,1524212.65,2932692.35
2017-01-22,1154144.17,1520617.04,2951305.67
2017-01-23,1234488.78,1514987.4,2989686.79
2017-01-24,1199897.86,1526002.76,3015737.96
2017-01-25,1257871.62,1538310.41,3040072.12
2017-01-26,1222784.55,1528308.31,3203666.6
2017-01-27,1281239.54,1531629.15,3285946.12
2017-01-28,1252708.35,1514291.91,3341393.43
2017-01-29,1370900.72,1506556.02,3559046.75
2017-01-30,1492346.54,1535391.75,3681739.59
2017-01-31,1450528.32,1535041.26,3885087.88
2017-02-01,1636554.38,1524864.98,4144036.19
2017-02-02,1597058.31,1530401.8,4284034.7
2017-02-03,1749954.02,1516788.07,4438621.4
2017-02-04,1727074.42,1521222.21,4760727.83
2017-02-05,1958664.39,1496697.7,4963495.92
2017-02-06,1911075.79,1522933.34,5002251.59
2017-02-07,2140331.27,1508357.45,5107596.15
2017-02-08,2078695.97,1527533.39,5205761.26
2017-02-09,2289624.02,1519609.71,5404137.8
2017-02-10,2218126.46,1534032.05,5506679.08
2017-02-11,2360742.35,1517635.83,5576938.5
2017-02-12,2307225.61,1524088.95,5649086.09
2017-02-13,2496500.51,1503562.8,5790744.82
2017-02-14,2460993.15,1532900.66,5826292.26
2017-02-15,2762860.07,1515362.91,5960631.24
2017-02-16,2681816.24,1577113.42,5991274.04
2017-02-17,2833693.64,1574713.64,6002628.89
2017-02-18,2888802.42,1613196.85,5992522.78
2017-02-19,2874306.52,1610276.13,6023115.92
2017-02-20,2948597.7,1625395.82,6036132.15
2017-02-21,2973729.7,1641942.26,6037481.83
2017-02-22,3007208.36,1654479.96,6092459.62
2017-02-23,3097491.98,1665711.45,6141555.16
2017-02-24,3167416.84,1689549.29,6232401.79
2017-02-25,3252590.04,1697696.78,6280319.24
2017-02-26,3246154.81,1714321.22,6345395.46
2017-02-27,3340406.62,1736266.78,6397384.16
2017-02-28,3366357.96,1741672.25,6420763.52
2017-03-01,3443353.52,1745395.49,6400041.45
2017-03-02,3449982.3,1760856.38,6436802.01
2017-03-03,3562383.05,1773108.64,6463488.89
2017-03-04,3542352.58,1796715.81,6517060.82
2017-03-05,3652253.42,1816673.03,6545323.06
2017-03-06,3753000.65,1844875.11,6631715.68
2017-03-07,3735231.68,1839630.16,6941708.51
2017-03-08,3862625.81,1859689.38,7047063.39
2017-03-09,3986166.37,1873062.17,7171490.63
2017-03-10,4085572.3,1886283.08,7287464.02
2017-03-11,4274822.82,1892978.51,7469897.65
2017-03-12,4461492.68,1907979.34,8126586.99
2017-03-13,4672347.03,1916830.26,8552957.19
2017-03-14,4831162.18,1921482.14,8747818.37
2017-03-15,5099239.6,1926867.81,9133227.63
2017-03-16,5375328.49,1946597.0,9487100.96
2017-03-17,5557636.13,1951473.61,9742197.44
2017-03-18,5828020.7,1976736.98,10334705.42
2017-03-19,6121583.92,1972203.53,10840189.92
2017-03-20,6497119.96,1989073.15,11234612.7
2017-03-21,7007287.93,2016340.52,11470182.92
2017-03-22,6837570.04,2014236.58,11712116.93
2017-03-23,7251784.74,2030074.34,12403952.75
2017-03-24,7681645.05,2025305.65,12925954.98
2017-03-25,8624480.89,2055529.22,13946037.93
2017-03-26,9296280.83,2055202.58,16270623.36
2017-03-27,9582722.51,2042435.23,16674872.56
2017-03-28,10137955.02,2077655.3,18299029.23
2017-03-29,11051697.28,2045502.59,18946232.68
2017-03-30,10884610.06,2055215.69,19893421.05
2017-03-31,11743171.25,2053540.29,20787251.14
2017-04-01,11797636.76,2029495.4,21476727.83
2017-04-02,12218914.46,2017600.39,21846105.59
2017-04-03,12462311.5,2010251.18,22149109.15
2017-04-04,12958641.28,2011626.41,22468734.6
2017-04-05,13227640.1,2046388.48,22843424.86
2017-04-06,13852726.16,2006049.36,23099659.27
2017-04-07,13602968.44,2078815.28,23342007.59
2017-04-08,14122173.55,2026920.43,24026410.49
2017-04-09,14440796.04,2047257.79,24827800.3
2017-04-10,14549374.69,2002125.7,25310620.44
2017-04-11,14533359.25,2026831.58,25748695.83
2017-04-12,14850535.95,1982365.08,26262381.99
2017-04-13,14901936.81,2003087.48,26533474.46
2017-04-14,15262848.01,1954730.12,26919688.35
2017-04-15,15564787.96,1981693.68,27473148.86
2017-04-16,16037246.19,1945873.45,27947625.27
2017-04-17,16081661.54,1999245.89,28365624.65
2017-04-18,16473687.64,1952672.67,28750772.08
2017-04-19,16876081.46,1989887.13,29536059.29
2017-04-20,17377704.78,1957737.48,30352724.59
2017-04-21,18463242.37,1996955.42,31199162.32
2017-04-22,18439882.04,1968208.16,31835516.46
2017-04-23,18234377.72,2030800.21,32380990.04
2017-04-24,19844130.81,1984506.94,33378779.93
2017-04-25,19934460.07,2006381.68,34082120.79
2017-04-26,20357464.68,1970023.32,34785994.88
2017-04-27,19939870.37,2015587.14,35193452.58
2017-04-28,21024022.95,1968100.88,35790586.22
2017-04-29,20812416.89,1999206.7,36488208.39
2017-04-30,21341351.39,1951464.81,37191955.97
2017-05-01,21259970.49,1978907.15,37534397.27
2017-05-02,21729480.95,1935245.06,37726999.65
2017-05-03,22178563.78,1972174.01,38218686.21
2017-05-04,22972044.86,1936606.01,38766124.59
2017-05-05,22944704.19,2019270.25,39637313.24
2017-05-06,24061136.13,1974487.28,40587570.91
2017-05-07,24314409.19,2037270.77,41118630.29
2017-05-08,24860130.1,1991028.63,41955720.56
2017-05-09,24681909.31,2047996.95,42200914.69
2017-05-10,25509656.5,1998492.96,43037224.52
2017-05-11,25348381.74,2044956.48,43575973.8
2017-05-12,25716603.57,1998767.54,44145493.81
2017-05-13,25899803.45,2037189.52,45521064.44
2017-05-14,26255103.12,1987477.78,46026303.13
2017-05-15,26733750.58,2024256.85,46315983.05
2017-05-16,27657493.23,1990470.48,46515952.68
2017-05-17,27446086.15,2078813.0,48989859.39
2017-05-18,28161024.76,2035177.36,50084025.11
2017-05-19,28613979.9,2039140.17,50721995.75
2017-05-20,29917138.4,2056099.24,51638997.02
2017-05-21,29125836.48,2052627.16,52427963.32
2017-05-22,30745403.8,2044518.86,53111144.55
2017-05-23,29838053.57,2041425.26,54355511.88
2017-05-24,31757310.54,2043531.21,56495900.11
2017-05-25,30838587.96,2026770.55,57468434.72
2017-05-26,32543773.2,2027068.14,58044852.46
2017-05-27,31552073.81,2023563.07,58435230.24
2017-05-28,32932020.51,2016437.37,58942531.44
2017-05-29,32116591.09,2011571.49,59451600.46
2017-05-30,34391574.66,2006224.84,59786360.54
2017-05-31,33340256.19,2029272.28,60411077.1
2017-06-01,35785428.99,2041789.4,62234309.25
2017-06-02,34646407.52,2048634.3,63938782.26
2017-06-03,38664298.24,2044610.37,67741338.77
2017-06-04,37602025.54,2048769.07,69517127.45
2017-06-05,40685411.26,2056052.82,71398319.28
2017-06-06,39806192.28,2053637.29,72763482.04
2017-06-07,43059396.21,2055115.61,74624782.25
2017-06-08,41983167.07,2058445.06,76055425.06
2017-06-09,46708627.75,2061209.96,80054950.26
2017-06-10,45404929.06,2073388.76,82411729.84
2017-06-11,49426071.06,2073324.57,84681763.36
2017-06-12,47980084.83,2085346.9,85764119.22
2017-06-13,50978007.58,2074399.45,86917192.57
2017-06-14,49595830.4,2071237.98,87625353.5
2017-06-15,51279399.41,2065232.88,87809482.41
2017-06-16,49703621.15,2054080.5,88787843.72
2017-06-17,51833244.05,2036837.12,90106473.54
2017-06-18,50516921.11,2032346.25,92167384.42
2017-06-19,53508896.99,2017638.53,94838171.57
2017-06-20,52109512.75,2012988.32,96219241.36
2017-06-21,54724863.57,2001327.12,97432478.09
2017-06-22,53401363.92,1996350.12,99728484.49
2017-06-23,57190735.07,1987764.71,102590660.15
2017-06-24,55565300.9,1992187.55,104258401.81
2017-06-25,58616682.58,1981783.93,104368594.32
2017-06-26,56963744.03,1987608.49,105135562.87
2017-06-27,59925592.44,1980939.77,105630500.23
2017-06-28,58087976.97,1986783.12,106465614.46
2017-06-29,60713541.56,1981344.57,106790318.4
2017-06-30,59046948.08,1994772.79,107201791.45
2017-07-01,62423794.14,1982770.49,106331368.46
2017-07-02,60630688.22,2024078.18,106903943.62
2017-07-03,62567225.82,2034534.34,107375177.4
2017-07-04,61606325.83,2053060.78,108345941.91
2017-07-05,63338715.46,2037849.34,109847929.42
2017-07-06,64266319.26,2052015.93,110611666.97
2017-07-07,64676155.64,2065712.02,110238851.69
2017-07-08,66338328.72,2079560.63,111495745.86
2017-07-09,66930124.91,2101124.1,111818957.71
2017-07-10,66821273.4,2113869.2,110655889.62
2017-07-11,66790186.78,2121401.21,111050424.05
2017-07-12,66440531.69,2145150.75,111482307.94
2017-07-13,66050645.11,2137084.42,111249635.21
2017-07-14,65770792.8,2139943.14,110157398.38
2017-07-15,64805885.57,2144765.31,109296130.32
2017-07-16,64781413.93,2141483.72,107887449.79
2017-07-17,64508137.44,2165893.06,108025300.01
2017-07-18,64853973.43,2179847.09,107778756.95
2017-07-19,65816235.75,2194332.95,106999652.59
2017-07-20,66200085.99,2229987.6,107446785.85
2017-07-21,66064527.99,2278003.13,107577740.19
2017-07-22,66311403.22,2282942.31,108317065.88
2017-07-23,66156228.09,2281429.9,108496552.71
2017-07-24,65961542.76,2284334.24,108792279.28
2017-07-25,65630455.9,2273925.75,108566988.62
2017-07-26,65387981.18,2267917.55,108416949.35
2017-07-27,66629618.75,2267129.4,108024744.43
2017-07-28,66239177.23,2305145.24,107613579.41
2017-07-29,66515637.22,2314429.27,108647737.64
2017-07-30,66368852.03,2318707.81,108730903.42
2017-07-31,67201188.58,2317644.41,109715572.17
2017-08-01,67254862.63,2332804.01,110521265.46
2017-08-02,67312483.63,2342717.64,110955180.8
2017-08-03,67413677.36,2339556.75,111215272.5
2017-08-04,67516159.29,2335855.04,111562142.39
2017-08-05,67853029.27,2339017.66,112193799.43
2017-08-06,68702272.93,2343185.41,113890174.32
2017-08-07,69086977.23,2348618.67,114545357.65
2017-08-08,69620662.36,2364447.9,115813988.38
2017-08-09,69862079.08,2369915.31,117129247.88
2017-08-10,70417951.68,2376533.79,117379270.42
2017-08-11,70361982.13,2384609.09,117211307.88
2017-08-12,70145699.88,2395553.65,117264992.85
2017-08-13,70065097.58,2396076.04,117158632.86
2017-08-14,69782724.07,2396884.82,116692804.99
2017-08-15,70534255.78,2403195.88,119016434.62
2017-08-16,70559197.77,2421354.7,118382057.24
2017-08-17,70178968.35,2429634.02,118217219.54
2017-08-18,69707382.65,2427541.34,116374967.13
2017-08-19,70252829.13,2426158.94,117368392.8
2017-08-20,70124495.56,2438396.26,117735051.29
2017-08-21,70388373.13,2444938.64,118279928.19
2017-08-22,70497589.49,2450688.06,118299283.41
2017-08-23,70592274.46,2459866.41,119260747.58
2017-08-24,71068780.28,2468928.55,120747472.7
2017-08-25,71344925.1,2469665.45,122537544.41
2017-08-26,71952096.95,2471987.44,125381758.46
2017-08-27,74084835.63,2460033.24,132277725.82
2017-08-28,75201796.51,2479750.36,134029646.68
2017-08-29,76068740.23,2486545.04,134552958.58
2017-08-30,77243388.11,2486790.92,137797725.51
2017-08-31,79244367.93,2494080.61,139112632.47
2017-09-01,80856684.04,2520237.15,141390084.12
2017-09-02,81473094.98,2546838.65,141698764.04
2017-09-03,81819839.35,2546937.39,142755638.7
2017-09-04,82205974.42,2546935.59,142483521.71
2017-09-05,82514670.3,2543350.86,143193175.5
2017-09-06,82836893.79,2544900.74,143907068.03
2017-09-07,83228967.73,2550256.51,144630511.77
2017-09-08,83826841.83,2553834.87,142922166.56
2017-09-09,83907535.35,2558572.02,142974264.12
2017-09-10,83579102.86,2574290.58,142676054.88
2017-09-11,83770577.78,2577207.73,142669415.08
2017-09-12,83319383.62,2576242.93,142344397.46
2017-09-13,83521846.03,2585571.69,141804383.2
2017-09-14,82847731.03,2595225.37,140854799.6
